Episode,Score,Steps,Epsilon,Avg_Loss
1125,-20.749999999999986,26,0.324469779929346,225.93843240004318
1126,22.450000000000074,38,0.32414531014941667,298.86611296001234
1127,89.34999999999911,475,0.32382116483926726,207.8385296831633
1128,113.44999999999985,37,0.323497343674428,132.24421573329616
1129,28.750000000000057,46,0.3231738463307536,228.69616284577742
1130,78.10000000000002,59,0.32285067248442284,209.83043014397055
1131,-60.300000000000004,7,0.3225278218119384,113.59683118547711
1132,21.350000000000023,81,0.3222052939901265,211.50505904209467
1133,110.5,146,0.32188308869613635,245.19121170043945
1134,2.6000000000000654,55,0.3215612056074402,235.90266151428222
1135,-55.750000000000014,31,0.3212396444018328,401.7519210692375
1136,-58.19999999999992,111,0.32091840475743094,220.72812379373087
1137,83.74999999999997,31,0.3205974863526735,288.02749523039785
1138,-66.30000000000001,13,0.32027688886632083,280.9283062861516
1139,-80.74999999999989,143,0.3199566119774545,277.9471052743338
1140,81.14999999999984,55,0.31963665536547703,266.0436020591042
1141,103.69999999999973,71,0.31931701871011153,214.29290156297282
1142,113.59999999999965,63,0.3189977016914014,310.68008174593484
1143,-28.850000000001472,545,0.31867870398971,283.44752695976047
1144,-2.59999999999998,15,0.31836002528572027,176.95321197509764
1145,300.2499999999994,122,0.31804166526043454,234.5052930018941
1146,99.49999999999986,69,0.3177236235951741,376.70779225446176
1147,305.6499999999989,245,0.3174058999715789,249.43481063842773
1148,108.74999999999972,95,0.31708849407160733,272.636565519634
1149,230.44999999999942,118,0.31677140557753575,268.749613681082
1150,-11.199999999999946,35,0.31645463417195824,346.165968976702
1151,165.19999999999982,50,0.3161381795377863,224.0556282043457
1152,102.4499999999999,48,0.3158220413582485,315.19969908396405
1153,81.94999999999996,29,0.3155062193168902,243.37708795481714
1154,205.24999999999972,97,0.31519071309757335,304.6067747922288
1155,96.99999999999994,23,0.3148755223844758,366.4180777176567
1156,67.7499999999965,641,0.31456064686209134,291.0232868581406
1157,-49.699999999999974,24,0.31424608621522926,305.52237939834595
1158,-43.400000000000006,12,0.31393184012901404,194.18476676940918
1159,104.64999999999992,32,0.31361790828888503,263.66121876239777
1160,76.84999999999741,464,0.31330429038059615,265.0236947865322
1161,67.99999999999986,81,0.31299098609021553,241.07195993117344
1162,88.39999999999975,72,0.3126779951041253,297.995438363817
1163,102.54999999999987,75,0.31236531710902116,290.0478156534831
1164,-24.700000000000003,49,0.3120529517919121,241.7776198095205
1165,-26.399999999999892,103,0.3117408988401202,257.21883110861177
1166,121.1499999999998,84,0.31142915794128007,270.3450367791312
1167,203.69999999999908,178,0.31111772878333877,255.91856103532768
1168,-49.349999999999994,17,0.3108066110545554,247.0033046498018
1169,-43.79999999999981,225,0.3104958044435009,280.41624153137207
1170,180.34999999999883,197,0.3101853086390574,293.4121235687721
1171,200.14999999999873,201,0.30987512333041833,243.49805763586244
1172,74.2999999999997,360,0.3095652482070879,260.2375632709927
1173,286.3999999999993,132,0.30925568295888084,288.28219295270515
1174,162.54999999999973,104,0.308946427275922,232.90951262987576
1175,42.54999999999919,153,0.30863748084864606,296.98922594855816
1176,151.49999999999963,67,0.3083288433677974,330.9510543026141
1177,102.5499999999999,36,0.30802051452442963,362.9494162665473
1178,160.2999999999999,53,0.3077124940099052,314.79171601781303
1179,-62.25,8,0.3074047815158953,174.07892656326294
1180,229.0999999999989,204,0.30709737673437937,302.82106390186385
1181,219.79999999999927,240,0.30679027935764497,291.4275969982147
1182,83.54999999999978,84,0.3064834890782873,313.7132812227522
1183,134.09999999999982,53,0.306177005589209,462.83745718902014
1184,24.599999999999795,328,0.3058708285836198,273.3407693141844
1185,-9.799999999999912,45,0.30556495775503617,264.34312532213
1186,84.39999999999998,37,0.30525939279728115,375.13321814665926
1187,13.999999999998906,750,0.30495413340448385,249.91669560750324
1188,75.3499999999998,144,0.3046491792710794,319.33605572912427
1189,153.6999999999998,61,0.3043445300918083,231.25312855204598
1190,-16.299999999999883,81,0.30404018556171647,330.13216400146484
1191,58.49999999999997,51,0.30373614537615473,299.90813229130765
1192,-46.2999999999996,306,0.3034324092307786,312.8697484957626
1193,94.49999999999997,123,0.3031289768215478,305.13939797006003
1194,77.9500000000001,149,0.30282584784472627,305.5023230226248
1195,48.69999999999979,76,0.3025230219968815,310.4292473040129
1196,-22.649999999999977,16,0.3022204989748846,212.87658286094666
1197,-41.5,12,0.30191827847590974,204.91819985707602
1198,15.550000000000125,82,0.3016163601974338,356.33658097429975
1199,115.3499999999996,115,0.3013147438372364,270.29853980022926
1200,194.19999999999942,187,0.3010134290933992,285.3459157076749
1201,8.99999999999946,166,0.3007124156643058,273.65887065106125
1202,6.149999999999778,138,0.30041170324864147,290.4480651634327
1203,128.64999999999935,194,0.30011129154539284,271.60175997940536
1204,-67.14999999999995,40,0.29981118025384745,198.51458597183228
1205,189.64999999999952,124,0.2995113690735936,249.03098853941887
1206,-8.350000000000506,219,0.29921185770452,247.60188413646122
1207,-8.049999999999955,29,0.2989126458468155,320.24644351827686
1208,103.39999999999958,67,0.2986137332009687,245.90747053231766
1209,-29.39999999999999,18,0.29831511946776773,278.50600772433813
1210,50.849999999999994,32,0.29801680434829997,201.76606845855713
1211,-81.45,108,0.29771878754395165,253.54893069797092
1212,50.50000000000006,196,0.29742106875640767,214.7105502887648
1213,77.69999999999999,77,0.29712364768765126,307.5554575734324
1214,95.74999999999923,166,0.2968265240399636,250.00572606741665
1215,-36.79999999999977,259,0.2965296975159237,228.95031489368571
1216,97.04999999999998,100,0.29623316781840775,206.12527374267577
1217,-132.24999999999994,645,0.29593693465058934,223.62289484896402
1218,122.79999999999973,109,0.29564099771593877,171.99674042867957
1219,202.8999999999993,263,0.2953453567182228,197.2698485225779
1220,-131.04999999999993,218,0.2950500113615046,209.17467423535268
1221,63.849999999999966,127,0.2947549613501431,184.45881268358605
1222,160.04999999999978,97,0.294460206388793,228.95319042009177
1223,49.7999999999999,142,0.2941657461824042,181.35710407310808
1224,-27.14999999999999,30,0.2938715804362218,236.83042964935302
1225,-67.49999999999997,37,0.2935777088557856,150.28490911947713
1226,121.34999999999917,275,0.2932841311469298,231.64552935513584
1227,147.09999999999965,187,0.2929908470157829,226.357233506473
1228,134.59999999999965,131,0.2926978561687671,250.25963560497487
1229,131.74999999999991,72,0.29240515831259833,283.1585930188497
1230,118.39999999999995,102,0.29211275315428575,177.47158660140693
1231,71.90000000000003,59,0.2918206404011315,198.36554045596364
1232,-48.7,33,0.29152881976073036,251.9635808540113
1233,218.59999999999974,107,0.2912372909409696,278.79191186494916
1234,58.8499999999992,240,0.2909460536500286,241.06474242210388
1235,177.09999999999968,69,0.2906551075963786,241.26265766309655
1236,18.80000000000004,35,0.2903644524887822,179.80390210832869
1237,14.05000000000004,35,0.2900740880362934,267.6362658909389
1238,4.263256414560601e-14,30,0.28978401394825715,216.2241409301758
1239,-81.44999999999993,90,0.2894942299343089,271.5544928232829
1240,137.69999999999993,77,0.2892047357043746,197.19089057228783
1241,59.64999999999992,96,0.28891553096867023,294.0224723815918
1242,67.69999999999996,87,0.2886266154377016,259.62319871749
1243,194.64999999999873,276,0.28833798882226386,222.35511315387228
1244,-41.5,22,0.2880496508334416,291.4486973502419
1245,50.9499999999999,49,0.28776160118260813,210.398048167326
1246,177.54999999999973,70,0.2874738395814255,236.06824144635883
1247,54.900000000000034,86,0.2871863657418441,204.1457878822504
1248,131.69999999999993,63,0.28689917937610226,239.00382311381992
1249,72.0499999999999,56,0.2866122801967262,241.06391879490442
1250,139.44999999999985,80,0.28632566791652947,192.37718725204468
1251,138.24999999999983,76,0.28603934224861294,216.87272111993087
1252,63.74999999999915,257,0.2857533029063643,179.50399716447762
1253,99.29999999999987,74,0.28546754960345794,182.85190216270652
1254,74.99999999999872,288,0.2851820820538545,222.50657759772406
1255,129.39999999999836,255,0.2848968999718006,220.31435992670995
1256,12.350000000000023,21,0.2846120030718288,251.11413101922898
1257,6.8499999999984595,497,0.284327391068757,211.4850815594556
1258,179.9499999999997,89,0.2840430636776882,193.75588363476015
1259,147.8499999999999,64,0.28375902061401054,195.52660191059113
1260,75.89999999999975,125,0.28347526159339653,212.12593405151367
1261,-31.349999999999994,9,0.28319178633180314,187.33469560411243
1262,151.4499999999997,68,0.28290859454547135,243.13571481143728
1263,132.9499999999993,165,0.28262568595092585,199.08757973873253
1264,8.350000000000023,15,0.2823430602649749,242.85302047729493
1265,102.49999999999994,37,0.28206071720470993,219.7590565037083
1266,-55.35000000000001,13,0.2817786564875052,247.4443209721492
1267,124.6499999999995,100,0.28149687783101773,212.33802097320557
1268,66.20000000000027,175,0.2812153809531867,232.58989305768694
1269,197.34999999999985,55,0.28093416557223355,218.43467934348365
1270,58.89999999999972,200,0.2806532314066613,235.24359844207763
1271,20.60000000000005,37,0.2803725781752547,207.66170336749101
1272,-61.35,9,0.2800922055970794,214.28209347195096
1273,13.950000000000045,27,0.2798121133914823,200.29594449643736
1274,2.2000000000000313,24,0.2795323012780908,191.12631289164224
1275,126.79999999999987,76,0.2792527689768127,310.84890375639264
1276,84.39999999999998,37,0.2789735162078359,205.91678650314742
1277,-29.19999999999996,33,0.2786945426916281,245.9273559107925
1278,-22.44999999999999,12,0.27841584814893644,446.56936581929523
1279,213.74999999999966,70,0.2781374323007875,356.37240938459126
1280,48.99999999999997,31,0.27785929486848676,185.48791220880324
1281,27.800000000000097,134,0.27758143557361825,289.65686038003037
1282,149.7999999999995,141,0.27730385413804465,290.0474195547983
1283,-57.10000000000001,363,0.2770265502839066,282.415573130626
1284,62.89999999999998,29,0.2767495237336227,277.4984133490201
1285,37.10000000000005,80,0.2764727742098891,274.3746262550354
1286,121.29999999999987,52,0.2761963014356792,252.1428589454064
1287,-98.55000000000115,482,0.27592010513424353,254.64502113785485
1288,83.20000000000005,81,0.2756441850291093,265.1437237586504
1289,-40.44999999999999,20,0.2753685408440802,322.9076717376709
1290,-21.44999999999999,11,0.2750931723032361,258.7816574790261
1291,-64.20000000000067,343,0.27481807913093287,263.1764797510976
1292,102.79999999999993,31,0.27454326105180193,334.8691646206764
1293,-63.95000000000047,438,0.2742687177907501,286.02961707441773
1294,-2.299999999999912,117,0.2739944490729594,233.59882106944028
1295,88.59999999999914,275,0.27372045462388644,224.63951517278497
1296,5.000000000000199,122,0.2734467341692626,250.19033463274846
1297,53.7500000000002,167,0.27317328743509334,196.15566776755327
1298,-21.69999999999999,16,0.27290011414765825,180.8088505268097
1299,64.59999999999974,72,0.2726272140335106,261.1626409424676
1300,13.45000000000006,67,0.27235458681947705,262.3322346246065
1301,12.80000000000004,41,0.2720822322326576,202.98814085053235
1302,73.2999999999999,60,0.2718101500004249,284.0724407196045
1303,23.449999999999974,67,0.27153833985042447,238.198656167557
1304,-4.9500000000001165,231,0.27126680151057403,310.6722818019586
1305,10.500000000000071,49,0.27099553470906346,338.35718271683675
1306,-103.15000000000146,567,0.2707245391743544,255.4136374034579
1307,75.99999999999966,72,0.27045381463518003,289.1823419464959
1308,67.24999999999972,213,0.27018336082054484,264.67985831963625
1309,-17.049999999999955,28,0.2699131774597243,212.39258643559046
1310,-0.9499999999999744,40,0.2696432642822646,201.3282823562622
1311,19.15000000000005,47,0.26937362101798235,206.8548993049784
1312,-40.74999999999997,26,0.26910424739696437,312.47053835942194
1313,-4.749999999999687,245,0.2688351431495674,223.44266507674237
1314,-35.749999999999986,21,0.26856630800641784,210.95545305524553
1315,37.69999999999902,374,0.2682977416984114,216.79732381851278
1316,-12.94999999999969,227,0.268029443956713,210.8654201356325
1317,5.200000000000102,177,0.2677614145127563,219.11336127243473
1318,82.54999999999956,94,0.2674936530982436,203.64063230473946
1319,-23.44999999999999,13,0.26722615944514533,103.3559100811298
1320,-69.80000000000001,36,0.2669589332857002,203.1341782675849
1321,77.64999999999975,98,0.2666919743524145,248.25225724979322
1322,-24.299999999999898,129,0.26642528237806207,214.1697506571925
1323,27.850000000000165,151,0.266158857095684,205.80005448701365
1324,45.650000000000006,31,0.2658926982385883,228.9274022502284
1325,214.69999999999914,217,0.26562680554034973,227.32560211392592
1326,-124.05000000000075,547,0.26536117873480936,192.35110219087198
1327,-66.55000000000001,48,0.26509581755607453,163.41810496648154
1328,142.99999999999972,328,0.26483072173851846,209.04009134594986
1329,-109.70000000000005,180,0.26456589101677996,203.6294354862637
1330,16.649999999999835,138,0.2643013251257632,220.31984999559927
1331,116.3999999999997,74,0.2640370238006374,158.20229803549276
1332,93.59999999999971,122,0.2637729867768368,179.33363284439338
1333,-60.2,5,0.26350921379006,223.23138580322265
1334,112.94999999999979,115,0.26324570457626995,140.40219233968983
1335,63.75000000000006,119,0.2629824588716937,203.35682617315726
1336,132.24999999999903,298,0.262719476412822,201.1029207882465
1337,5.649999999999466,367,0.2624567569364092,195.7878417501008
1338,-81.15,5,0.26219430017947276,429.6856033325195
1339,-86.20000000000002,79,0.2619321058792933,190.17213637919366
1340,-97.75000000000003,101,0.261670173773414,192.30181595830635
1341,-74.70000000000002,48,0.2614085035996406,222.12158497174582
1342,-140.30000000000058,597,0.26114709509604095,201.74990471563547
1343,78.24999999999909,172,0.2608859480009449,220.78938663837522
1344,30.349999999999994,42,0.26062506205294395,141.36384700593493
1345,187.4499999999997,72,0.260364436990891,211.6995769076877
1346,-14.799999999999756,157,0.2601040725539001,181.13580951569188
1347,-23.64999999999992,66,0.2598439684813462,165.27036701549184
1348,238.14999999999856,300,0.2595841245128649,221.45723846435547
1349,261.699999999999,257,0.259324540388352,168.26963283672407
1350,60.24999999999943,102,0.25906521584796366,168.33072452919157
1351,34.20000000000002,90,0.2588061506321157,150.05031140645346
1352,52.449999999999875,117,0.2585473444814836,166.14750154609354
1353,218.29999999999956,103,0.2582887971370021,140.29383920465858
1354,47.69999999999976,127,0.2580305083398651,199.11512517553615
1355,20.600000000000122,86,0.2577724778315252,174.6579701623251
1356,-47.39999999999988,93,0.25751470535369364,215.13293844653714
1357,-13.949999999999946,62,0.25725719064833996,208.56584468964607
1358,-8.899999999999906,66,0.2569999334576916,226.69452545859596
1359,65.99999999999991,83,0.25674293352423394,183.75377280453603
1360,-24.049999999999955,25,0.2564861905907097,303.7354733276367
1361,-64.39999999999986,218,0.256229704400119,195.6129224584737
1362,-67.84999999999981,152,0.25597347469571885,148.7023263479534
1363,60.75000000000017,111,0.25571750122102316,170.1105334823196
1364,-67.24999999999969,333,0.25546178371980216,172.1794105735985
1365,-29.999999999999986,30,0.25520632193608234,168.52417494455975
1366,171.8499999999994,168,0.25495111561414624,198.2487038544246
1367,15.950000000000074,64,0.2546961644985321,190.24370294809341
1368,172.84999999999957,118,0.2544414683340336,196.91778360787086
1369,212.0999999999998,94,0.25418702686569955,167.95797309469668
1370,-274.70000000000005,412,0.25393283983883386,183.22332368313687
1371,48.400000000000034,161,0.25367890699899504,209.48841637558078
1372,-23.74999999999993,68,0.253425228091996,225.41043259115781
1373,-66.34999999999988,122,0.253171802863904,187.358398468768
1374,-57.699999999999974,111,0.2529186310610401,208.25114006179948
1375,-213.40000000000242,1000,0.2526657124299791,190.47927368927003
1376,10.200000000000188,133,0.2524130467175491,193.76516948785996
1377,-22.850000000000023,137,0.2521606336708316,174.40887764422564
1378,154.49999999999972,84,0.25190847303716074,170.67620994931175
1379,9.000000000000043,31,0.25165656456412355,147.824400747976
1380,-83.14999999999996,279,0.25140490799955945,192.42892711051476
1381,16.449999999999932,142,0.25115350309155987,195.65934154349313
1382,-32.699999999999974,37,0.2509023495884683,316.03804191383153
1383,-38.69999999999999,23,0.25065144723887983,215.97773792432702
1384,77.94999999999996,33,0.25040079579164093,203.27722688154742
1385,-7.949999999999733,173,0.2501503949958493,208.8860423799195
1386,31.600000000000023,95,0.24990024460085344,195.01285765798468
1387,66.4499999999995,182,0.24965034435625258,197.16458236778175
1388,169.49999999999835,303,0.24940069401189632,200.34407589852614
1389,154.94999999999965,144,0.24915129331788444,193.13370207945505
1390,76.04999999999998,52,0.24890214202456656,182.29957283460178
1391,82.64999999999998,34,0.248653239882542,155.47873104319854
1392,49.55000000000024,225,0.24840458664265946,195.10464970058865
1393,26.80000000000004,27,0.2481561820560168,127.12655752676504
1394,123.94999999999979,56,0.2479080258739608,350.62136581965854
1395,100.3499999999994,130,0.24766011784808684,237.65903841165397
1396,99.14999999999978,47,0.24741245773023876,194.14186932178254
1397,208.49999999999966,70,0.24716504527250852,215.57395902361188
1398,73.89999999999995,38,0.24691788022723601,210.09598521182411
1399,122.19999999999948,200,0.24667096234700878,252.07462141036987
1400,134.3499999999998,68,0.24642429138466176,176.1064831228817
1401,82.1999999999997,201,0.2461778670932771,218.18615105851967
1402,-61.75000000000118,450,0.24593168922618383,214.12814120822483
1403,77.44999999999999,93,0.24568575753695765,186.43329080971338
1404,116.34999999999957,75,0.2454400717794207,211.37286247253417
1405,49.54999999999961,128,0.24519463170764128,207.89665332436562
1406,63.399999999999835,38,0.24494943707593364,224.4205758948075
1407,126.44999999999919,151,0.24470448763885772,233.29922240301474
1408,62.34999999999923,226,0.24445978315121886,197.2362113378744
1409,209.79999999999922,101,0.24421532336806764,231.69685556392858
1410,171.39999999999986,40,0.24397110804469957,258.6005160331726
1411,64.59999999999903,129,0.24372713693665488,173.73623926325362
1412,19.80000000000001,73,0.24348340979971822,196.49327056048668
1413,93.99999999999977,55,0.2432399263899185,266.2456812771884
1414,146.44999999999936,132,0.2429966864635286,216.34137494636303
1415,48.650000000000006,58,0.24275368977706507,198.452610410493
1416,-17.44999999999989,115,0.24251093608728802,254.10645788441533
1417,22.200000000000045,53,0.24226842515120073,263.14538127971144
1418,80.14999999999978,66,0.24202615672604952,228.03305914907745
1419,-39.65000000000008,201,0.24178413056932346,278.4242126123229
1420,247.0499999999995,90,0.24154234643875414,318.17448887295194
1421,1.450000000000017,20,0.24130080409231539,315.0818166732788
1422,91.0999999999998,66,0.24105950328822306,251.45582857998934
1423,63.5,46,0.24081844378493483,190.70410645526388
1424,93.69999999999996,32,0.2405776253411499,171.00734305381775
1425,42.04999999999998,47,0.24033704771580874,251.38464663891082
1426,110.59999999999988,56,0.24009671066809293,222.22785656792777
1427,33.0,37,0.23985661395742483,241.1361917031778
1428,-50.14999999999996,43,0.2396167573434674,226.9420035606207
1429,60.99999999999983,97,0.23937714058612394,236.17677849838415
1430,162.9499999999993,205,0.23913776344553783,219.82680414711558
1431,109.7499999999998,54,0.2388986256820923,287.4022290971544
1432,71.6,36,0.2386597270564102,250.11067284478082
1433,85.79999999999993,38,0.23842106732935378,192.25627276771948
1434,2.599999999998971,280,0.23818264626202443,219.2296116420201
1435,-26.84999999999991,53,0.2379444636157624,250.20608592483234
1436,-2.6499999999999773,16,0.23770651915214663,223.38347673416138
1437,52.19999999999996,43,0.2374688126329945,307.6501007080078
1438,-4.049999999999869,151,0.23723134382036148,212.85392902702685
1439,134.99999999999955,73,0.23699411247654112,207.04869173650872
1440,63.399999999999835,88,0.23675711836406457,222.366895719008
1441,-41.44999999999993,40,0.2365203612457005,207.04348516464233
1442,67.69999999999996,38,0.2362838408844548,178.9523791262978
1443,50.49999999999969,98,0.23604755704357036,206.249300509083
1444,37.30000000000004,86,0.2358115094865268,214.38285889736443
1445,57.19999999999999,19,0.23557569797704025,215.49649951332495
1446,93.09999999999974,112,0.2353401222790632,218.66642001696997
1447,82.99999999999983,66,0.23510478215678413,203.46400497898912
1448,-80.39999999999982,235,0.23486967737462733,213.56421825327772
1449,134.1999999999998,51,0.2346348076972527,136.88000308766084
1450,112.4499999999999,48,0.23440017288955545,176.22534640630087
1451,-27.90000000000103,301,0.2341657727166659,208.19549385020107
1452,276.299999999999,193,0.2339316069439492,187.69261635893986
1453,71.84999999999994,100,0.23369767533700525,189.6762223815918
1454,-59.99999999999996,30,0.23346397766166824,204.70569025675456
1455,40.0,40,0.23323051368400657,204.12346353530884
1456,92.54999999999964,85,0.23299728317032256,234.88662773581112
1457,77.24999999999994,116,0.23276428588715223,192.24523743267716
1458,-84.99999999999997,142,0.23253152160126508,188.7138161860721
1459,-60.95000000000002,40,0.23229899007966381,192.6457847595215
1460,88.24999999999926,280,0.23206669108958414,219.31263582365852
1461,-64.85000000000002,313,0.23183462439849456,215.22752913575584
1462,-163.49999999999966,498,0.23160278977409607,206.73168058280484
1463,114.19999999999985,71,0.23137118698432196,136.16940804602396
1464,-32.34999999999995,39,0.23113981579733764,181.51070325802533
1465,-39.49999999999994,49,0.2309086759815403,226.4910497081523
1466,28.799999999999613,182,0.23067776730555875,170.50078366876957
1467,172.19999999999914,140,0.23044708953825319,208.19420934404647
1468,87.74999999999972,134,0.23021664244871493,216.67767800857771
1469,58.34999999999971,163,0.22998642580626621,186.6570980797516
1470,17.30000000000001,17,0.22975643938045995,193.50768683938418
1471,-8.599999999999952,60,0.2295266829410795,212.40997263590495
1472,-74.45,24,0.22929715625813843,154.3900343577067
1473,190.6499999999993,153,0.2290678591018803,209.3236362482208
1474,81.15,45,0.22883879124277842,234.39029659695095
1475,5.684341886080802e-14,89,0.22860995245153565,174.78242081202816
1476,38.54999999999984,60,0.22838134249908412,244.36181697845458
1477,146.59999999999948,119,0.22815296115658504,251.84974026078936
1478,26.200000000000003,30,0.22792480819542846,201.14464225769044
1479,62.249999999999886,62,0.22769688338723304,212.7461338043213
1480,-52.29999999999973,214,0.22746918650384582,238.21483373196327
1481,14.000000000000043,26,0.22724171731734197,163.78285026550293
1482,-65.2,39,0.22701447560002463,254.88875159239157
1483,51.09999999999948,154,0.2267874611244246,257.4651240807075
1484,-221.3000000000008,611,0.22656067366330018,232.13543068406625
1485,197.29999999999944,134,0.22633411298963688,190.14279786864324
1486,82.94999999999976,77,0.22610777887664724,199.18730262657266
1487,160.84999999999968,51,0.22588167109777058,160.5326182047526
1488,-3.900000000000574,159,0.2256557894266728,196.16904965286736
1489,4.750000000000014,50,0.22543013363724612,207.7097489929199
1490,170.84999999999985,71,0.22520470350360888,222.97757065464074
1491,155.44999999999965,134,0.2249794988001053,218.77976363452512
1492,58.09999999999985,49,0.2247545193013052,217.2066061058823
1493,91.44999999999987,59,0.22452976478200387,217.57396245406846
1494,22.300000000000026,22,0.22430523501722185,174.90137793801048
1495,46.6499999999985,314,0.22408092978220462,207.34603072731358
1496,197.49999999999943,177,0.2238568488524224,195.05848795141878
1497,83.44999999999962,96,0.22363299200356998,182.34400117397308
1498,5.10000000000008,62,0.22340935901156642,160.03871007119454
1499,5.599999999999341,209,0.22318594965255484,214.27174329985843
1500,239.79999999999905,219,0.22296276370290227,207.02903860780202
1501,86.79999999999993,47,0.22273980093919937,158.6460804229087
1502,189.34999999999974,101,0.22251706113826017,203.02912068130945
1503,-21.74999999999993,66,0.2222945440771219,272.22949663798016
1504,0.40000000000007674,51,0.22207224953304477,221.40962608187806
1505,47.64999999999952,257,0.22185017728351172,199.51992698402256
1506,101.3999999999993,137,0.2216283271062282,208.62947411084699
1507,143.49999999999986,182,0.22140669877912197,206.52549412486317
1508,132.24999999999972,140,0.22118529208034285,184.6050014768328
1509,238.99999999999886,206,0.2209641067882625,193.38783477116556
1510,206.49999999999875,228,0.22074314268147424,188.23931956709478
1511,64.19999999999976,237,0.22052239953879277,171.99893323681022
1512,64.54999999999922,190,0.22030187713925398,154.2634747354608
1513,-1.249999999999929,143,0.22008157526211472,164.39006618686489
1514,184.5999999999994,101,0.2198614936868526,155.72361052862487
1515,-1.59999999999998,14,0.21964163219316574,245.1004764011928
1516,122.44999999999953,283,0.21942199056097256,193.11145461658708
1517,112.39999999999989,39,0.2192025685704116,183.64636563032101
1518,-3.6499999999999773,17,0.21898336600184118,107.28980098051183
1519,151.6499999999999,35,0.21876438263583933,203.29544394356864
1520,111.5999999999992,133,0.21854561825320348,172.04535502957222
1521,-74.85000000000001,42,0.21832707263495027,144.32589549110048
1522,282.1999999999991,150,0.21810874556231533,176.22310551961263
1523,190.34999999999957,61,0.217890636816753,193.33035641029232
1524,127.29999999999956,75,0.21767274617993623,173.511154683431
1525,-15.049999999999912,55,0.2174550734337563,177.87588258223101
1526,215.5999999999995,150,0.21723761836032254,191.318790918986
1527,-30.75000000000003,135,0.21702038074196223,188.0994992291486
1528,303.549999999999,141,0.21680336036122028,169.3636423205653
1529,86.7999999999991,183,0.21658655700085905,165.15096531018534
1530,247.99999999999972,51,0.2163699704438582,171.52973212447822
1531,148.2999999999998,35,0.21615360047341434,182.39805385044642
1532,262.3499999999996,69,0.21593744687294092,182.71522759700167
1533,205.34999999999945,195,0.21572150942606796,206.80456278874323
1534,-57.6500000000012,583,0.2155057879166419,189.42852861721764
1535,132.3999999999999,39,0.21529028212872525,166.26635086842072
1536,-271.3000000000025,934,0.21507499184659654,182.26010839637902
1537,-32.64999999999999,16,0.21485991685474995,173.63767051696777
1538,-57.70000000000002,61,0.2146450569378952,195.35575522751105
1539,107.79999999999993,36,0.21443041188095732,197.67958460913763
1540,206.39999999999844,209,0.21421598146907636,173.7259568027332
1541,108.69999999999936,274,0.21400176548760727,189.6659318965717
1542,194.2499999999996,69,0.21378776372211966,193.44089093415633
1543,111.79999999999947,80,0.21357397595839755,208.47892003059388
1544,234.54999999999922,131,0.21336040198243916,194.49168529947295
1545,76.0999999999998,51,0.21314704158045672,222.3386130987429
1546,16.100000000000037,22,0.21293389453887626,217.1771750016646
1547,75.09999999999997,23,0.21272096064433738,201.86492986264437
1548,151.24999999999943,181,0.21250823968369303,214.6550275897453
1549,175.3499999999998,37,0.21229573144400934,229.2623121931746
1550,-13.499999999999986,14,0.21208343571256533,218.0254124232701
1551,156.59999999999985,31,0.21187135227685275,221.40734580255324
1552,220.94999999999953,98,0.2116594809245759,264.7460380865603
1553,207.9999999999988,237,0.21144782144365132,215.413413920986
1554,168.2499999999991,143,0.21123637362220768,183.5962332078627
1555,220.9499999999996,78,0.21102513724858546,221.42534192403158
1556,204.99999999999955,83,0.21081411211133688,251.88684638149766
1557,24.749999999998806,305,0.21060329799922556,220.93139702218477
1558,167.8499999999998,54,0.21039269470122635,233.45642513699002
1559,102.04999999999961,185,0.21018230200652513,203.90569464193808
1560,113.7499999999998,80,0.2099721197045186,293.5831147193909
1561,-33.349999999999994,11,0.20976214758481407,387.3357159007679
1562,227.84999999999974,54,0.20955238543722926,235.25690855803313
1563,142.4499999999999,38,0.20934283305179202,261.9169303492496
1564,-33.650000000000006,17,0.20913349021874023,246.6189889346852
1565,51.09999999999849,470,0.2089243567285215,258.886650101682
1566,242.74999999999926,109,0.20871543237179296,248.79800821006845
1567,202.74999999999972,51,0.20850671693942116,191.8634574740541
1568,178.79999999999973,54,0.20829821022248174,241.34960782086407
1569,217.04999999999978,61,0.20808991201225926,347.862247467041
1570,151.24999999999937,131,0.207881822100247,272.89592131403566
1571,151.9499999999997,78,0.20767394027814676,259.18882311307465
1572,110.29999999999981,73,0.2074662663378686,266.9575998489171
1573,-57.25,13,0.20725880007153075,303.6861026470478
1574,239.99999999999903,116,0.20705154127145922,212.88441470573687
1575,197.2499999999996,76,0.20684448973018776,254.94287927527176
1576,42.900000000000006,29,0.20663764524045758,203.33272999730605
1577,338.8499999999993,131,0.20643100759521713,246.42736825142197
1578,116.84999999999994,26,0.20622457658762192,283.29497733482947
1579,146.04999999999953,111,0.2060183520110343,245.6585034550847
1580,6.649999999998471,443,0.20581233365902327,285.2003974483998
1581,74.69999999999996,41,0.20560652132536425,232.33394799581387
1582,196.99999999999972,52,0.20540091480403888,178.97215659801776
1583,199.4999999999996,69,0.20519551388923485,258.6285849308622
1584,119.79999999999967,63,0.20499031837534562,290.11526368156314
1585,122.99999999999955,105,0.20478532805697028,239.01875297909692
1586,247.4999999999996,71,0.2045805427289133,220.36981287136885
1587,126.49999999999986,33,0.20437596218618437,212.710617759011
1588,139.2999999999998,44,0.2041715862239982,273.73889836398035
