Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
164,2662.1000000000413,624,0.9212530665171942,265303.5065855369,257,57
165,245.9000000000001,29,0.9207924399839357,163522.86368534484,13,7
166,3107.0000000000487,1000,0.9203320437639437,298622.7606992187,430,65
167,2928.200000000043,523,0.9198718777420618,236319.5902246654,197,62
168,3861.5000000000964,1000,0.9194119418031909,236148.88546875,385,80
169,1138.7999999999995,91,0.9189522358322894,209791.37568681317,22,25
170,724.4999999999957,180,0.9184927597143733,261147.24973958332,76,17
171,2945.6000000000204,389,0.9180335133345161,265353.97975578404,157,62
172,1939.2000000000062,776,0.917574496577849,254958.05655504993,333,43
173,396.8999999999999,26,0.9171157093295601,163704.08233173078,7,10
174,1894.9000000000126,407,0.9166571514748953,254902.73984566954,145,41
175,3053.0000000000173,1000,0.916198822899158,323088.20225,470,64
176,1544.1000000000065,415,0.9157407234877085,282002.31628388556,146,34
177,2147.099999999996,696,0.9152828531259647,285093.5563038793,334,47
178,-1.2999999999988425,1000,0.9148252116994018,284575.9642265625,513,3
179,1907.1000000000045,308,0.9143677990935521,290233.19483056007,122,41
180,5008.900000000001,1000,0.9139106151940054,323354.19240625,411,103
181,837.2999999999982,92,0.9134536598864085,320647.548658288,37,19
182,-0.49999999999870115,1000,0.9129969330564653,328756.0336171875,505,3
183,2349.200000000004,360,0.9125404345899372,303858.2581597222,150,50
184,2309.2000000000044,285,0.9120841643726423,286067.18086622807,125,49
185,1651.9000000000049,335,0.911628122290456,325883.24025186565,147,36
186,334.30000000000007,112,0.9111723082293108,332018.1095145089,46,9
187,2274.1000000000067,519,0.9107167220751963,389444.6436355973,242,49
188,4441.800000000059,758,0.9102613637141588,362022.4082185851,325,94
189,192.79999999999995,47,0.9098062330323018,290988.1489361702,26,6
190,5240.900000000006,776,0.9093513299157857,392859.5527142397,316,109
191,4265.400000000066,968,0.9088966542508279,387199.0498288998,379,90
192,830.8999999999987,131,0.9084422059237025,336584.50978053437,62,19
193,1516.1000000000045,251,0.9079879848207407,593049.5267056773,89,33
194,3234.700000000066,833,0.9075339908283304,514288.74521683675,321,69
195,1715.2000000000028,244,0.9070802238329163,387384.38345286885,105,37
196,4596.700000000012,727,0.9066266837209999,565084.4626998797,307,96
197,717.5999999999979,222,0.9061733703791394,435555.33826013515,104,17
198,242.29999999999978,54,0.9057202836939499,521657.7265625,25,7
199,1151.0999999999938,342,0.9052674235521029,546394.941931652,148,26
200,3556.6000000000317,650,0.9048147898403269,472562.6618990385,286,75
201,198.3,14,0.9043623824454068,589154.6607142857,5,6
202,2957.700000000081,1000,0.9039102012541841,602266.9661640625,423,62
203,1499.899999999996,355,0.9034582461535571,544997.957834507,148,33
204,1269.700000000002,223,0.9030065170304803,529357.3078054932,81,28
205,1536.7000000000094,446,0.9025550137719651,659055.5615015415,189,34
206,2952.0000000000173,326,0.9021037362650792,621909.1966545245,156,62
207,1651.9000000000078,349,0.9016526843969468,554209.6832467765,134,36
208,575.9999999999964,161,0.9012018580547484,1056230.3702445652,81,14
209,2402.000000000016,349,0.900751257125721,809343.7669233524,133,51
210,295.40000000000003,33,0.9003008814971583,813140.4640151515,14,8
211,145.4000000000002,33,0.8998507310564098,853338.3484848485,15,5
