Episode,Score,Steps,Epsilon,Avg_Loss,Wall_Hits,Coins
109,289.9999999999997,69,0.9469456023337193,11276.797833871151,32,8
110,3990.600000000068,820,0.9464721295325524,12821.472805562833,275,84
111,3619.5000000000396,606,0.9459988934677862,13275.017267913316,200,77
112,4038.3000000000593,771,0.9455258940210524,12492.749721344033,348,85
113,1585.099999999996,438,0.9450531310740419,13614.82513176905,212,35
114,2250.200000000018,702,0.9445806045085049,12799.427717333845,297,49
115,1874.9000000000021,183,0.9441083142062507,15126.940386996243,70,40
116,2916.00000000005,590,0.9436362600491477,14942.452731892214,251,62
117,2779.9000000000306,490,0.9431644419191232,14161.295795798787,213,59
118,2983.4000000000224,457,0.9426928596981636,15989.976715288225,210,63
119,1335.9,108,0.9422215132683146,16987.999805591724,35,29
120,985.4000000000003,101,0.9417504025116805,13969.268225943688,47,22
121,2078.6000000000117,505,0.9412795273104247,14357.692749265161,211,45
122,638.9999999999989,86,0.9408088875467696,23596.009495934773,26,15
123,2814.9000000000165,579,0.9403384831029963,16087.520017001296,273,61
124,1170.3999999999992,211,0.9398683138614449,13763.283470406917,87,26
125,1189.3000000000002,81,0.9393983797045142,20198.370400511187,28,26
126,1862.7000000000048,262,0.938928680514662,14954.822958909828,112,40
127,2477.600000000027,508,0.9384592161744048,18480.708568182516,217,53
128,732.2999999999967,133,0.9379899865663176,27325.9849073367,45,17
129,2070.800000000002,201,0.9375209915730345,16473.2343507074,92,44
130,2200.4000000000087,352,0.937052231077248,18658.062964699486,145,47
131,1121.299999999998,201,0.9365837049617094,19008.309026158273,88,25
132,1178.0000000000011,153,0.9361154131092286,19087.77121310764,69,26
133,1621.600000000001,205,0.9356473554026741,21266.294066787348,80,35
134,830.1999999999979,138,0.9351795317249728,20008.370251641758,62,19
135,1132.7999999999993,125,0.9347119419591103,29195.8467578125,48,25
136,536.7,94,0.9342445859881309,20886.44557222407,40,14
137,636.6999999999992,100,0.9337774636951368,31466.258056640625,34,15
138,4073.5000000000646,878,0.9333105749632893,22688.501762928885,388,86
139,1847.6000000000063,375,0.9328439196758077,20852.854658854165,151,40
140,287.6999999999996,92,0.9323774977159699,20870.31729789402,32,8
141,2907.1000000000745,1000,0.9319113089671119,25109.530472167968,429,61
142,829.4999999999982,145,0.9314453533126285,29512.585119207975,61,19
143,3027.700000000034,527,0.9309796306359722,25260.676712412536,197,64
144,885.999999999999,99,0.9305141408206543,20492.362452651516,43,20
145,1273.9999999999989,187,0.9300488837502441,32175.797480782086,74,28
146,3591.3000000000598,770,0.9295838593083691,28564.600223214286,319,76
147,2958.1000000000868,1000,0.929119067378715,29722.666115722655,419,62
148,1681.0000000000023,146,0.9286545078450257,27620.49368578767,46,36
149,48.400000000000006,12,0.9281901805911033,23911.211669921875,6,3
150,1819.6000000000151,896,0.9277260855008077,29645.74803216117,410,41
151,3341.4000000000656,780,0.9272622224580573,36210.00560021034,308,71
152,1083.7999999999986,120,0.9267985913468284,38713.23011067708,44,24
153,2530.700000000023,495,0.926335192051155,27706.319182054925,200,54
154,1767.4000000000021,227,0.9258720244551295,31134.684514386012,100,39
155,523.6999999999987,189,0.925409088442902,32577.483295097554,75,14
156,830.0999999999977,139,0.9249463838986807,29021.565232969875,61,19
157,1038.3999999999994,86,0.9244839107067314,49558.11423510174,31,23
158,1555.9999999999995,320,0.9240216687513781,33309.314224243164,121,34
159,2384.300000000018,454,0.9235596579170025,39231.937512906115,205,51
160,2149.8000000000093,374,0.923097878088044,40477.961475392716,129,47
161,1200.0999999999997,341,0.9226363291490001,42274.60067471591,160,27
162,195.49999999999994,37,0.9221750109844257,53575.08416913007,9,6
163,955.7999999999934,319,0.9217139234789336,50715.555220170456,125,22
164,1078.299999999998,154,0.9212530665171942,39517.491845068995,65,24
165,2810.6000000000327,620,0.9207924399839357,57097.128662109375,275,61
166,3784.2000000000544,822,0.9203320437639437,51351.79726586261,337,80
167,537.8999999999987,85,0.9198718777420618,54457.05804227941,37,13
168,2301.5000000001082,1000,0.9194119418031909,61015.599305664065,485,49
169,2334.200000000015,466,0.9189522358322894,57734.280267150614,193,50
170,642.8999999999997,53,0.9184927597143733,50721.40919811321,19,16
171,1174.4999999999968,190,0.9180335133345161,74230.91167763158,66,26
172,296.3,28,0.917574496577849,78519.92494419643,10,9
173,1694.7000000000069,730,0.9171157093295601,70647.64284567637,324,38
174,644.2999999999995,44,0.9166571514748953,87189.45774147728,14,15
175,2445.500000000008,389,0.916198822899158,62199.42914524422,158,52
176,1815.2999999999915,579,0.9157407234877085,63672.69001477493,269,40
